cliente_id,edad,ingreso_mensual,antiguedad_bancaria,departamento,banco_principal,app_preferida,tipo_operacion_frecuente,monto_promedio_transaccion,tiene_token_fisico,tiene_token_digital,score_riesgo,fecha_registro
6260,59,18186.82,4,Lima,Scotiabank,Banca Móvil Propia,Retiro sin Tarjeta,65.73,0,1,0.15,2024-06-09 04:34:58
6261,50,13883.6,4,Lima,Scotiabank,Banca Móvil Propia,Pago de Tarjeta de Crédito,212.04,0,0,0.0,2024-02-21 04:34:58
6262,25,19249.75,9,Lima,BCP,Plin,Pago de Préstamos,286.62,1,0,0.0,2024-05-25 04:34:58
6263,38,21202.21,1,Otros,BBVA,Plin,Recarga de Celular,95.04,0,1,0.0,2024-10-27 04:34:58
6264,40,9597.04,8,Cusco,Scotiabank,Plin,Retiro sin Tarjeta,81.49,0,1,0.0,2024-05-31 04:34:58
6265,49,33865.98,4,Lima,BBVA,Plin,Pago de Servicios,235.24,0,1,0.15,2024-06-01 04:34:58
6266,25,5521.13,1,Piura,BanBif,Yape,Transferencia Interbancaria,48.19,0,1,0.35,2024-05-15 04:34:58
6267,48,50000.0,1,Arequipa,BanBif,Web Banking,Pago de Tarjeta de Crédito,86.64,1,1,0.0,2024-11-30 04:34:58
6268,28,46673.86,2,Lima,BCP,Banca Móvil Propia,Transferencia Interbancaria,131.58,0,1,0.25,2024-09-01 04:34:58
6269,18,19331.59,4,Piura,BCP,Banca Móvil Propia,Recarga de Celular,310.76,1,0,0.35,2024-03-24 04:34:58
6270,43,22130.53,1,Piura,BCP,Tunki,Pago de Préstamos,96.77,0,1,0.15,2024-05-21 04:34:58
6271,50,25629.16,12,Lima,BCP,Banca Móvil Propia,Retiro sin Tarjeta,260.68,1,1,0.2,2024-09-30 04:34:58
6272,66,16406.29,4,Trujillo,BanBif,Web Banking,Compras Online,476.29,1,0,0.55,2024-11-19 04:34:58
6273,20,24253.34,12,Lima,BanBif,Plin,Pago de Servicios,89.44,0,0,0.0,2024-10-26 04:34:58
6274,43,20496.31,0,Otros,BCP,Banca Móvil Propia,Recarga de Celular,3725.4,0,1,0.35,2024-06-07 04:34:58
6275,30,21012.31,2,Lima,BBVA,Plin,Transferencia Interbancaria,613.74,0,0,0.35,2024-11-06 04:34:58
6276,44,24118.41,0,Lima,BBVA,QR,Recarga de Celular,194.89,0,0,0.1,2023-12-13 04:34:58
6277,18,11421.31,1,Piura,BBVA,QR,Transferencia Mismo Banco,123.74,0,0,0.0,2024-08-06 04:34:58
6278,19,22466.6,9,Piura,Interbank,Web Banking,Retiro sin Tarjeta,85.17,1,1,0.15,2024-10-02 04:34:58
6279,25,23902.15,0,Trujillo,BanBif,Yape,Pago de Servicios,781.54,1,1,0.0,2024-02-09 04:34:58
6280,35,23492.23,2,Lima,BCP,Yape,Transferencia Mismo Banco,183.19,0,1,0.35,2024-10-01 04:34:58
6281,27,19773.24,0,Lima,BCP,Yape,Retiro sin Tarjeta,35.2,0,1,0.0,2024-06-19 04:34:58
6282,42,38906.98,2,Lima,BCP,Plin,Transferencia Mismo Banco,26.79,0,1,0.0,2024-02-07 04:34:58
6283,47,18456.53,9,Lima,BBVA,Tunki,Recarga de Celular,166.08,0,1,0.35,2024-02-06 04:34:58
6284,42,24677.89,4,Lima,BCP,Yape,Pago de Servicios,169.77,0,1,0.0,2024-02-06 04:34:58
6285,54,42135.62,6,Trujillo,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,59.32,0,1,0.15,2024-11-25 04:34:58
6286,39,21169.4,2,Lima,BBVA,Plin,Recarga de Celular,32.64,0,1,0.15,2024-03-08 04:34:58
6287,20,24519.69,14,Cusco,Scotiabank,QR,Recarga de Celular,20.84,0,1,0.0,2024-03-16 04:34:58
6288,51,20990.13,6,Lima,BBVA,Plin,Pago de Préstamos,69.45,0,1,0.0,2024-01-07 04:34:58
6289,27,40891.8,2,Lima,BCP,Yape,Retiro sin Tarjeta,103.26,0,1,0.1,2024-12-01 04:34:58
6290,45,19363.36,2,Cusco,Scotiabank,Banca Móvil Propia,Pago de Servicios,296.42,1,1,0.15,2024-06-11 04:34:58
6291,53,41842.9,12,Arequipa,Scotiabank,Banca Móvil Propia,Pago de Servicios,130.28,1,0,0.25,2024-11-11 04:34:58
6292,40,20914.67,4,Arequipa,BCP,Yape,Recarga de Celular,430.09,1,1,0.2,2024-05-23 04:34:58
6293,18,14332.29,6,Arequipa,BCP,Lukita,Pago de Préstamos,271.8,0,1,0.0,2024-11-15 04:34:58
6294,23,30936.33,2,Lima,Scotiabank,Banca Móvil Propia,Pago de Servicios,247.95,0,1,0.3,2024-05-02 04:34:58
6295,50,18914.16,1,Trujillo,BCP,QR,Transferencia Interbancaria,395.14,1,0,0.15,2024-11-17 04:34:58
6296,32,30038.96,6,Lima,BCP,QR,Pago de Préstamos,37.09,0,1,0.25,2024-11-13 04:34:58
6297,35,5626.81,4,Cusco,BBVA,Banca Móvil Propia,Pago de Servicios,86.81,0,0,0.15,2024-04-22 04:34:58
6298,44,22083.87,3,Trujillo,BCP,QR,Recarga de Celular,1638.3,0,1,0.2,2024-02-14 04:34:58
6299,43,17504.22,4,Lima,BCP,Lukita,Transferencia Interbancaria,22.06,0,1,0.15,2024-07-26 04:34:58
6300,38,12943.78,1,Lima,BBVA,Web Banking,Pago de Préstamos,110.19,1,0,0.0,2024-04-21 04:34:58
6301,32,16703.6,7,Lima,Scotiabank,QR,Transferencia Interbancaria,238.92,1,0,0.0,2024-11-15 04:34:58
6302,31,16533.57,14,Trujillo,Scotiabank,QR,Retiro sin Tarjeta,22.72,0,0,0.1,2024-02-17 04:34:58
6303,45,21504.28,11,Arequipa,Pichincha,Tunki,Recarga de Celular,69.92,0,1,0.25,2024-04-10 04:34:58
6304,41,11118.18,1,Arequipa,BCP,Yape,Pago de Servicios,1092.25,0,1,0.3,2024-11-26 04:34:58
6305,31,25800.18,2,Piura,BCP,QR,Pago de Tarjeta de Crédito,175.99,0,0,0.15,2024-09-11 04:34:58
6306,47,43612.86,8,Otros,Scotiabank,Lukita,Transferencia Interbancaria,83.56,0,0,0.0,2024-10-04 04:34:58
6307,33,25348.23,4,Arequipa,BBVA,Plin,Recarga de Celular,183.18,1,1,0.0,2024-02-02 04:34:58
6308,24,33007.64,3,Trujillo,BCP,Yape,Retiro sin Tarjeta,83.4,0,0,0.0,2023-12-29 04:34:58
6309,25,38073.78,13,Arequipa,BCP,Banca Móvil Propia,Transferencia Mismo Banco,822.64,1,1,0.35,2023-12-10 04:34:58
6310,23,40873.81,3,Lima,BCP,Plin,Transferencia Mismo Banco,55.09,1,0,0.1,2024-01-12 04:34:58
6311,31,50000.0,3,Lima,BBVA,Yape,Pago de Servicios,87.99,0,1,0.0,2024-08-27 04:34:58
6312,49,17161.07,0,Lima,BCP,Yape,Compras Online,33.37,1,1,0.0,2024-11-07 04:34:58
6313,25,15379.0,0,Lima,Pichincha,Lukita,Transferencia Mismo Banco,110.45,1,0,0.0,2023-12-26 04:34:58
6314,37,32589.09,0,Cusco,BCP,Yape,Transferencia Interbancaria,124.64,1,1,0.0,2024-06-08 04:34:58
6315,27,31386.5,12,Lima,Pichincha,Banca Móvil Propia,Pago de Tarjeta de Crédito,490.61,0,1,0.35,2024-04-04 04:34:58
6316,31,32462.4,2,Arequipa,Scotiabank,QR,Transferencia Interbancaria,53.69,0,1,0.25,2024-05-03 04:34:58
6317,18,50000.0,3,Lima,BBVA,Lukita,Recarga de Celular,240.72,0,1,0.0,2024-12-03 04:34:58
6318,32,22152.04,9,Arequipa,Interbank,Yape,Pago de Servicios,161.86,1,1,0.15,2024-11-06 04:34:58
6319,32,27257.34,4,Lima,Interbank,Yape,Pago de Tarjeta de Crédito,22.36,0,1,0.6,2024-03-14 04:34:58
6320,41,13491.38,4,Arequipa,BCP,Tunki,Recarga de Celular,71.86,0,1,0.15,2024-07-29 04:34:58
6321,37,50000.0,1,Arequipa,BCP,Banca Móvil Propia,Compras Online,69.06,0,1,0.15,2024-03-03 04:34:58
6322,20,18615.08,8,Lima,BBVA,Yape,Pago de Tarjeta de Crédito,798.74,1,1,0.0,2024-07-17 04:34:58
6323,48,18880.63,0,Lima,Interbank,Plin,Recarga de Celular,256.14,0,1,0.0,2024-06-05 04:34:58
6324,37,18520.34,0,Cusco,BBVA,QR,Pago de Préstamos,171.51,0,1,0.15,2024-12-04 04:34:58
6325,37,15955.39,1,Arequipa,BBVA,QR,Pago de Servicios,2.02,1,0,0.15,2024-01-25 04:34:58
6326,34,15295.0,1,Lima,BBVA,Tunki,Pago de Tarjeta de Crédito,22.02,0,1,0.0,2024-06-11 04:34:58
6327,28,16952.11,1,Arequipa,BBVA,Yape,Pago de Tarjeta de Crédito,307.29,1,1,0.3,2024-07-06 04:34:58
6328,37,11126.69,5,Lima,BBVA,Plin,Recarga de Celular,324.42,0,1,0.35,2024-08-01 04:34:58
6329,40,14873.57,1,Arequipa,BBVA,Plin,Compras Online,70.65,0,1,0.1,2024-05-28 04:34:58
6330,18,50000.0,5,Lima,Scotiabank,Plin,Compras Online,152.58,1,1,0.1,2024-03-29 04:34:58
6331,28,31819.28,0,Lima,Interbank,Tunki,Pago de Tarjeta de Crédito,142.13,1,1,0.15,2024-08-02 04:34:58
6332,31,34994.71,0,Lima,Interbank,Banca Móvil Propia,Transferencia Mismo Banco,175.82,0,1,0.1,2024-06-05 04:34:58
6333,38,39680.07,3,Cusco,BBVA,Yape,Retiro sin Tarjeta,102.31,0,0,0.0,2024-04-23 04:34:58
6334,49,50000.0,12,Lima,Interbank,QR,Recarga de Celular,335.41,0,0,0.0,2024-10-30 04:34:58
6335,25,9084.17,9,Lima,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,448.59,0,1,0.2,2023-12-30 04:34:58
6336,29,11909.1,17,Lima,BCP,Tunki,Transferencia Interbancaria,56.85,1,1,0.0,2024-04-12 04:34:58
6337,28,14737.32,5,Arequipa,Pichincha,Web Banking,Pago de Préstamos,44.95,1,0,0.0,2024-10-27 04:34:58
6338,25,17415.83,5,Cusco,BCP,Banca Móvil Propia,Transferencia Interbancaria,66.95,1,0,0.15,2024-04-30 04:34:58
6339,30,18952.96,4,Arequipa,BBVA,QR,Pago de Préstamos,155.82,0,1,0.0,2024-09-18 04:34:58
6340,44,17615.09,4,Trujillo,BCP,Yape,Transferencia Mismo Banco,211.8,1,1,0.0,2024-04-23 04:34:58
6341,22,24579.17,0,Lima,BCP,Yape,Recarga de Celular,326.51,0,1,0.35,2024-08-17 04:34:58
6342,40,22418.63,3,Lima,Scotiabank,Banca Móvil Propia,Pago de Préstamos,392.06,0,1,0.2,2024-04-18 04:34:58
6343,18,15345.58,2,Trujillo,BBVA,Banca Móvil Propia,Compras Online,213.25,0,0,0.2,2024-03-16 04:34:58
6344,28,7422.16,2,Lima,Scotiabank,Plin,Recarga de Celular,186.72,0,1,0.3,2024-01-16 04:34:58
6345,31,13407.45,3,Lima,BCP,Banca Móvil Propia,Pago de Servicios,771.93,0,1,0.1,2024-10-18 04:34:58
6346,55,16737.06,0,Lima,BCP,Yape,Compras Online,149.16,0,0,0.0,2024-02-15 04:34:58
6347,31,19466.69,2,Lima,BCP,Banca Móvil Propia,Recarga de Celular,267.75,0,0,0.3,2024-04-14 04:34:58
6348,18,12521.05,0,Lima,Interbank,Tunki,Compras Online,204.44,0,0,0.45,2023-12-07 04:34:58
6349,18,17233.26,19,Piura,Scotiabank,Banca Móvil Propia,Recarga de Celular,124.81,0,1,0.1,2023-12-26 04:34:58
6350,35,12512.79,0,Lima,BBVA,Tunki,Transferencia Interbancaria,125.64,0,0,0.25,2024-11-23 04:34:58
6351,42,20683.47,1,Trujillo,BBVA,Web Banking,Pago de Servicios,556.66,0,0,0.0,2024-08-07 04:34:58
6352,39,12880.3,11,Cusco,Pichincha,Plin,Compras Online,135.61,1,0,0.0,2024-01-11 04:34:58
6353,37,14408.13,3,Arequipa,BCP,Web Banking,Recarga de Celular,104.31,1,1,0.0,2023-12-14 04:34:58
6354,48,11449.0,0,Trujillo,BBVA,Yape,Pago de Tarjeta de Crédito,71.02,0,1,0.0,2024-02-19 04:34:58
6355,28,20399.17,2,Lima,BBVA,Banca Móvil Propia,Transferencia Mismo Banco,226.45,0,0,0.4,2024-06-27 04:34:58
6356,45,14282.3,0,Trujillo,BCP,Plin,Pago de Préstamos,88.93,0,1,0.15,2024-05-12 04:34:58
6357,18,34661.75,1,Trujillo,BCP,Lukita,Recarga de Celular,206.81,0,1,0.3,2024-01-02 04:34:58
6358,24,26982.0,0,Lima,BCP,Banca Móvil Propia,Pago de Servicios,177.28,0,0,0.15,2024-04-29 04:34:58
6359,18,21270.45,2,Cusco,Scotiabank,QR,Transferencia Mismo Banco,96.8,1,0,0.1,2024-03-08 04:34:58
6360,31,14783.36,8,Otros,Interbank,Yape,Transferencia Mismo Banco,36.76,1,0,0.15,2024-04-28 04:34:58
6361,34,26642.43,4,Piura,Scotiabank,QR,Transferencia Mismo Banco,53.03,1,1,0.15,2024-11-16 04:34:58
6362,36,31112.05,4,Lima,BBVA,Plin,Transferencia Interbancaria,62.06,1,1,0.15,2024-06-26 04:34:58
6363,35,23655.34,1,Trujillo,BBVA,Yape,Transferencia Interbancaria,54.38,0,1,0.0,2024-01-29 04:34:58
6364,23,49111.62,2,Lima,Interbank,Plin,Transferencia Mismo Banco,233.99,0,1,0.0,2024-09-19 04:34:58
6365,32,27717.48,9,Arequipa,BanBif,Tunki,Pago de Tarjeta de Crédito,1247.85,0,1,0.0,2024-05-26 04:34:58
6366,18,34780.2,0,Piura,BCP,Banca Móvil Propia,Transferencia Interbancaria,89.03,1,1,0.0,2024-10-31 04:34:58
6367,51,23547.68,9,Lima,BCP,Yape,Transferencia Mismo Banco,101.06,0,1,0.15,2024-04-11 04:34:58
6368,31,30879.02,3,Trujillo,Interbank,Yape,Transferencia Mismo Banco,82.72,0,1,0.0,2024-06-15 04:34:58
6369,29,14788.56,9,Otros,Pichincha,Banca Móvil Propia,Retiro sin Tarjeta,349.91,0,1,0.2,2024-10-22 04:34:58
6370,54,17514.79,1,Lima,Pichincha,Web Banking,Transferencia Interbancaria,227.32,0,0,0.15,2024-02-07 04:34:58
6371,20,26230.6,2,Trujillo,Interbank,Banca Móvil Propia,Retiro sin Tarjeta,145.97,0,1,0.15,2024-03-06 04:34:58
6372,21,26135.5,6,Lima,BCP,Banca Móvil Propia,Pago de Tarjeta de Crédito,44.12,0,1,0.0,2024-05-21 04:34:58
6373,21,28390.39,7,Lima,BCP,Tunki,Pago de Tarjeta de Crédito,56.39,0,1,0.0,2024-11-07 04:34:58
6374,34,38184.94,1,Trujillo,BanBif,QR,Compras Online,176.85,1,1,0.15,2024-03-04 04:34:58
6375,40,10802.3,18,Lima,BBVA,Web Banking,Transferencia Mismo Banco,185.54,0,0,0.2,2024-10-26 04:34:58
6376,43,13531.47,0,Lima,BCP,Plin,Transferencia Mismo Banco,146.04,0,0,0.3,2024-03-13 04:34:58
6377,65,24705.63,0,Lima,BanBif,Tunki,Retiro sin Tarjeta,288.57,1,1,0.0,2024-06-06 04:34:58
6378,18,15333.85,4,Trujillo,BCP,QR,Pago de Servicios,43.7,0,0,0.15,2024-08-02 04:34:58
6379,42,50000.0,6,Lima,Interbank,Web Banking,Transferencia Mismo Banco,201.06,1,1,0.1,2024-05-30 04:34:58
6380,28,28505.71,16,Lima,Interbank,Yape,Pago de Tarjeta de Crédito,190.18,1,1,0.3,2024-07-28 04:34:58
6381,27,21180.47,2,Lima,BCP,Tunki,Pago de Tarjeta de Crédito,56.94,0,0,0.15,2024-04-11 04:34:58
6382,27,17022.06,0,Lima,BCP,Banca Móvil Propia,Compras Online,81.05,1,0,0.15,2024-10-17 04:34:58
6383,24,17325.23,4,Trujillo,BCP,Plin,Transferencia Interbancaria,296.82,0,1,0.15,2024-07-01 04:34:58
6384,55,22360.93,1,Arequipa,Interbank,Tunki,Recarga de Celular,47.53,0,1,0.0,2024-05-28 04:34:58
6385,45,23294.93,2,Cusco,BBVA,Banca Móvil Propia,Compras Online,1743.71,1,1,0.35,2024-04-21 04:34:58
6386,35,17529.67,3,Lima,BCP,Yape,Pago de Préstamos,258.72,1,1,0.0,2024-02-19 04:34:58
6387,51,19214.57,0,Arequipa,Pichincha,Plin,Pago de Tarjeta de Crédito,140.14,1,0,0.0,2024-09-28 04:34:58
6388,18,43137.25,3,Otros,BCP,Web Banking,Recarga de Celular,115.34,1,0,0.0,2024-04-11 04:34:58
6389,19,44013.54,2,Lima,BCP,Banca Móvil Propia,Recarga de Celular,326.43,0,0,0.0,2024-01-29 04:34:58
6390,18,24984.65,6,Otros,BCP,QR,Compras Online,98.36,1,1,0.15,2023-12-10 04:34:58
6391,26,11264.03,5,Lima,BCP,Lukita,Retiro sin Tarjeta,102.48,1,1,0.15,2024-02-03 04:34:58
6392,36,28832.3,1,Lima,Pichincha,Banca Móvil Propia,Transferencia Mismo Banco,634.34,0,1,0.45,2024-11-04 04:34:58
6393,36,47912.96,1,Lima,BCP,Lukita,Compras Online,92.61,1,0,0.0,2023-12-20 04:34:58
6394,36,43690.7,1,Trujillo,BBVA,Plin,Pago de Tarjeta de Crédito,170.05,0,1,0.2,2024-08-26 04:34:58
6395,18,31799.73,0,Piura,Scotiabank,Banca Móvil Propia,Pago de Tarjeta de Crédito,69.39,0,1,0.0,2024-07-30 04:34:58
6396,44,44855.95,5,Lima,Interbank,Banca Móvil Propia,Pago de Servicios,192.3,0,1,0.0,2024-04-27 04:34:58
6397,37,22622.32,25,Trujillo,BBVA,Banca Móvil Propia,Transferencia Interbancaria,265.23,0,1,0.1,2024-07-18 04:34:58
6398,43,30153.36,5,Piura,Scotiabank,Yape,Compras Online,798.63,0,1,0.2,2024-03-18 04:34:58
6399,18,15671.71,4,Arequipa,Interbank,Plin,Recarga de Celular,58.13,1,1,0.4,2024-02-09 04:34:58
6400,38,25492.33,2,Arequipa,BCP,Yape,Pago de Préstamos,34.89,0,1,0.0,2024-03-20 04:34:58
6401,20,42820.28,1,Otros,Interbank,Banca Móvil Propia,Recarga de Celular,113.66,0,0,0.25,2023-12-30 04:34:58
6402,30,16404.13,12,Cusco,BanBif,Web Banking,Transferencia Interbancaria,80.07,0,0,0.15,2024-06-28 04:34:58
6403,41,14318.08,17,Lima,BBVA,Web Banking,Recarga de Celular,146.14,0,0,0.3,2024-06-07 04:34:58
6404,36,23126.73,3,Piura,Interbank,Plin,Retiro sin Tarjeta,250.13,0,1,0.15,2024-11-10 04:34:58
6405,24,19666.44,1,Trujillo,Pichincha,Plin,Compras Online,1429.42,0,1,0.2,2024-03-11 04:34:58
6406,35,30472.32,7,Piura,Interbank,Yape,Transferencia Mismo Banco,94.49,1,1,0.15,2024-08-10 04:34:58
6407,18,17559.85,0,Trujillo,BCP,Yape,Transferencia Mismo Banco,16.27,0,1,0.15,2024-07-26 04:34:58
6408,48,50000.0,7,Arequipa,BCP,Lukita,Pago de Servicios,116.98,0,1,0.0,2024-05-08 04:34:58
6409,32,11558.33,8,Lima,BBVA,QR,Compras Online,210.72,0,1,0.35,2024-02-08 04:34:58
6410,48,41227.77,0,Lima,BCP,Yape,Compras Online,56.28,1,0,0.15,2024-08-20 04:34:58
6411,28,15026.57,18,Lima,Pichincha,Plin,Retiro sin Tarjeta,187.48,1,0,0.1,2024-11-10 04:34:58
6412,28,8973.3,21,Trujillo,BBVA,Plin,Compras Online,170.29,0,0,0.1,2023-12-20 04:34:58
6413,25,24808.4,13,Lima,BBVA,Plin,Pago de Servicios,192.45,0,1,0.2,2024-07-31 04:34:58
6414,45,19393.55,3,Piura,Interbank,QR,Recarga de Celular,327.45,1,0,0.25,2024-06-29 04:34:58
6415,26,12647.25,1,Piura,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,136.63,0,0,0.25,2024-08-21 04:34:58
6416,42,9502.51,4,Lima,BBVA,Lukita,Pago de Préstamos,256.6,1,0,0.2,2024-03-24 04:34:58
6417,30,21934.58,2,Trujillo,BCP,Tunki,Transferencia Mismo Banco,24.56,0,1,0.2,2024-09-05 04:34:58
6418,18,35879.39,1,Trujillo,BBVA,Plin,Pago de Préstamos,56.69,1,0,0.0,2024-06-13 04:34:58
6419,28,29509.77,2,Trujillo,Scotiabank,Plin,Pago de Servicios,105.47,0,1,0.0,2024-06-14 04:34:58
6420,20,22659.93,5,Trujillo,Interbank,Yape,Pago de Préstamos,54.32,1,0,0.0,2024-08-26 04:34:58
6421,35,27985.0,0,Arequipa,BBVA,Lukita,Pago de Servicios,149.4,0,1,0.0,2024-07-05 04:34:58
6422,20,21728.78,2,Lima,BCP,Lukita,Retiro sin Tarjeta,105.24,0,0,0.1,2024-01-16 04:34:58
6423,46,10776.66,0,Trujillo,Scotiabank,QR,Pago de Préstamos,94.15,0,1,0.0,2024-04-16 04:34:58
6424,33,10824.34,6,Lima,BanBif,Yape,Pago de Tarjeta de Crédito,359.17,0,1,0.15,2023-12-30 04:34:58
6425,32,19898.82,5,Arequipa,BBVA,Lukita,Recarga de Celular,161.39,0,0,0.1,2024-02-11 04:34:58
6426,42,20326.35,0,Piura,Interbank,Yape,Transferencia Interbancaria,50.21,0,1,0.3,2024-11-21 04:34:58
6427,46,33708.03,16,Lima,BBVA,Yape,Retiro sin Tarjeta,81.18,1,1,0.0,2024-02-10 04:34:58
6428,34,32165.58,0,Cusco,BBVA,Plin,Retiro sin Tarjeta,315.2,0,1,0.2,2024-05-24 04:34:58
6429,25,29809.03,4,Piura,Scotiabank,Tunki,Recarga de Celular,181.22,1,1,0.4,2024-09-20 04:34:58
6430,18,19146.18,7,Piura,BCP,Lukita,Compras Online,490.75,0,0,0.0,2024-11-30 04:34:58
6431,26,11044.35,7,Lima,BBVA,Banca Móvil Propia,Transferencia Interbancaria,346.04,0,1,0.3,2024-01-09 04:34:58
6432,27,27066.05,0,Trujillo,BCP,Yape,Retiro sin Tarjeta,100.58,1,1,0.0,2024-04-20 04:34:58
6433,36,28640.72,11,Trujillo,BCP,Yape,Pago de Servicios,623.6,0,1,0.0,2024-12-03 04:34:58
6434,30,6672.4,12,Lima,Interbank,Plin,Pago de Servicios,677.1,0,1,0.2,2024-03-14 04:34:58
6435,43,14513.45,4,Lima,BCP,Yape,Compras Online,24.89,0,1,0.15,2024-02-13 04:34:58
6436,27,15591.37,3,Piura,BBVA,Plin,Pago de Servicios,153.21,0,0,0.15,2024-06-12 04:34:58
6437,34,23369.22,0,Lima,BCP,Banca Móvil Propia,Pago de Tarjeta de Crédito,85.64,0,1,0.25,2023-12-13 04:34:58
6438,49,14739.99,4,Otros,Interbank,Plin,Pago de Tarjeta de Crédito,114.38,0,1,0.15,2024-03-01 04:34:58
6439,39,21610.46,2,Lima,BCP,Lukita,Pago de Préstamos,65.62,1,1,0.5,2024-09-10 04:34:58
6440,34,19825.66,7,Lima,Interbank,Tunki,Pago de Servicios,57.89,1,1,0.0,2024-10-22 04:34:58
6441,27,20341.64,2,Lima,Interbank,Plin,Transferencia Interbancaria,365.47,0,1,0.35,2024-10-22 04:34:58
6442,27,15395.07,5,Lima,Pichincha,Tunki,Pago de Préstamos,46.15,0,1,0.15,2024-02-10 04:34:58
6443,24,16002.62,0,Lima,BanBif,Lukita,Pago de Tarjeta de Crédito,162.94,0,0,0.3,2024-08-06 04:34:58
6444,28,12834.17,0,Piura,BCP,Plin,Recarga de Celular,38.51,0,1,0.15,2024-11-03 04:34:58
6445,44,26636.39,0,Lima,BCP,Yape,Recarga de Celular,528.16,0,1,0.2,2024-11-20 04:34:58
6446,32,29306.11,0,Lima,Interbank,Web Banking,Transferencia Interbancaria,152.94,1,1,0.3,2024-05-15 04:34:58
6447,18,14983.29,3,Arequipa,Interbank,Yape,Recarga de Celular,312.71,1,1,0.45,2024-07-13 04:34:58
6448,56,47113.74,7,Lima,BCP,QR,Pago de Servicios,180.39,0,0,0.15,2024-06-24 04:34:58
6449,38,18820.45,4,Lima,BCP,Yape,Transferencia Interbancaria,115.21,0,1,0.0,2024-09-08 04:34:58
6450,18,47339.14,4,Trujillo,BBVA,Lukita,Pago de Servicios,158.92,0,1,0.0,2024-08-30 04:34:58
6451,29,15977.49,5,Cusco,BanBif,Banca Móvil Propia,Recarga de Celular,670.04,0,0,0.2,2024-01-24 04:34:58
6452,36,7996.12,2,Arequipa,BanBif,Banca Móvil Propia,Pago de Préstamos,60.5,1,1,0.15,2024-03-02 04:34:58
6453,55,26932.77,2,Lima,BCP,Yape,Retiro sin Tarjeta,11.6,0,1,0.15,2024-11-14 04:34:58
6454,21,24941.11,1,Lima,BBVA,Plin,Transferencia Interbancaria,67.57,1,1,0.0,2024-08-24 04:34:58
6455,46,22408.53,6,Trujillo,BCP,Banca Móvil Propia,Transferencia Mismo Banco,44.3,0,0,0.15,2024-09-27 04:34:58
6456,51,15976.65,0,Lima,BBVA,QR,Compras Online,390.73,1,0,0.1,2023-12-15 04:34:58
6457,27,21648.99,0,Lima,Scotiabank,Banca Móvil Propia,Pago de Préstamos,124.5,0,1,0.1,2024-01-19 04:34:58
6458,31,17057.93,4,Lima,Scotiabank,Plin,Transferencia Mismo Banco,339.49,0,1,0.35,2024-01-08 04:34:58
6459,22,18936.1,14,Lima,BBVA,Yape,Pago de Tarjeta de Crédito,153.22,0,1,0.15,2024-10-09 04:34:58
6460,32,33550.8,4,Lima,BCP,Banca Móvil Propia,Compras Online,149.71,0,1,0.15,2023-12-20 04:34:58
6461,34,24151.67,7,Trujillo,BBVA,Plin,Pago de Servicios,174.85,0,1,0.0,2024-04-28 04:34:58
6462,42,29880.93,5,Otros,BanBif,Yape,Recarga de Celular,651.99,0,1,0.0,2024-05-22 04:34:58
6463,48,19615.31,3,Arequipa,BCP,Banca Móvil Propia,Pago de Servicios,178.85,0,0,0.3,2024-10-17 04:34:58
6464,26,18564.22,6,Trujillo,BCP,Plin,Pago de Tarjeta de Crédito,449.97,1,1,0.0,2024-10-02 04:34:58
6465,18,12372.84,8,Lima,Interbank,Yape,Pago de Tarjeta de Crédito,422.07,0,1,0.2,2024-01-12 04:34:58
6466,34,18305.95,1,Lima,Interbank,Yape,Transferencia Mismo Banco,126.05,0,1,0.15,2024-06-17 04:34:58
6467,38,4185.76,2,Lima,BanBif,Banca Móvil Propia,Pago de Préstamos,137.84,1,1,0.25,2024-05-18 04:34:58
6468,37,16397.58,1,Arequipa,BBVA,Yape,Transferencia Interbancaria,101.72,0,1,0.35,2023-12-16 04:34:58
6469,31,21142.97,3,Arequipa,BBVA,QR,Compras Online,535.49,0,0,0.3,2024-04-04 04:34:58
6470,36,29197.46,10,Arequipa,BBVA,Plin,Pago de Servicios,57.91,0,1,0.25,2024-10-31 04:34:58
6471,53,19257.6,2,Piura,BanBif,Yape,Compras Online,72.02,0,1,0.0,2024-03-25 04:34:58
6472,39,26208.44,2,Cusco,Scotiabank,QR,Recarga de Celular,112.59,1,0,0.15,2024-02-26 04:34:58
6473,30,7406.44,9,Lima,Scotiabank,Banca Móvil Propia,Transferencia Mismo Banco,47.08,0,0,0.0,2024-11-13 04:34:58
6474,28,21409.32,3,Arequipa,BCP,Yape,Compras Online,82.16,0,1,0.25,2024-09-21 04:34:58
6475,32,9511.42,3,Trujillo,Scotiabank,Tunki,Transferencia Interbancaria,462.23,0,1,0.2,2023-12-28 04:34:58
6476,54,12038.3,9,Piura,BBVA,Yape,Pago de Servicios,284.69,1,1,0.35,2024-03-02 04:34:58
6477,32,20058.68,3,Arequipa,BCP,Banca Móvil Propia,Transferencia Interbancaria,97.44,0,1,0.1,2024-08-24 04:34:58
6478,34,41694.81,5,Lima,BCP,Yape,Retiro sin Tarjeta,331.24,0,1,0.3,2024-05-13 04:34:58
